f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
c1,c1,c0,c3,26,1,c0,c4,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9154,c1,326,0,c4
c3,c1,c0,c6,39,1,c0,c1,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,260,0,c4
c8,c0,c0,c3,28,8,c0,c3,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,21,0,c4
c7,c1,c2,c2,39,2,c1,c2,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.867,c1,93,0,c3
c9,c0,c0,c5,35,1,c0,c0,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.8795999999999999,c1,272,0,c3
c0,c0,c0,c6,55,2,c2,c3,c1,899.1,5195.8,c2,65.24,-33.6,-0.1,2.4456,c1,187,0,c10
c1,c0,c0,c0,48,7,c0,c0,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7464,c0,420,1,c4
c11,c0,c0,c1,57,1,c0,c4,c1,899.1,5076.2,c0,64.72829999999999,-26.880000000000003,-2.9,0.6354000000000001,c1,64,0,c6
c1,c1,c0,c2,31,10,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9148,c1,162,0,c4
c1,c0,c0,c5,45,3,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7554000000000001,c1,157,0,c4
c8,c0,c0,c2,26,1,c0,c2,c2,3.6,5076.2,c1,64.5407,-25.12,-2.9,0.5274,c2,182,1,c7
c7,c0,c0,c6,27,1,c0,c0,c2,5.4,5008.7,c1,65.3583,-27.84,-1.8,0.3912,c2,104,1,c2
c1,c1,c2,c1,39,1,c0,c3,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9196000000000004,c1,414,0,c5
c9,c0,c0,c5,39,1,c0,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,458,0,c7
c9,c1,c0,c6,32,2,c0,c0,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9766,c1,443,0,c5
c9,c1,c0,c6,41,1,c0,c2,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9148,c1,162,0,c4
c2,c1,c2,c7,47,1,c0,c1,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.8064,c0,22,1,c4
c9,c1,c2,c5,30,1,c0,c2,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,140,0,c4
c2,c1,c2,c0,50,1,c0,c2,c1,899.1,5195.8,c1,65.24,-33.6,-0.1,2.472,c1,53,0,c10
c0,c0,c0,c6,45,1,c0,c1,c0,8.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c2,167,1,c4
c4,c0,c0,c6,32,2,c0,c1,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7746,c1,1710,0,c4
c9,c0,c0,c5,28,1,c0,c3,c2,899.1,5076.2,c1,64.5407,-25.12,-2.9,0.5105999999999999,c1,64,0,c7
c9,c1,c0,c6,40,1,c0,c2,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.762,c1,146,0,c4
c0,c0,c0,c6,33,5,c0,c1,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,183,0,c6
c5,c0,c0,c5,60,1,c0,c3,c0,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.819,c1,126,0,c3
c5,c0,c0,c3,63,1,c0,c2,c1,899.1,5017.5,c0,64.70169999999999,-21.52,-3.4,0.444,c1,335,0,c9
c1,c0,c0,c5,48,16,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9808,c1,49,0,c6
c1,c0,c2,c2,46,2,c0,c0,c0,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.976,c1,862,0,c6
c0,c1,c0,c3,45,3,c0,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9148,c1,987,0,c4
c1,c0,c2,c0,40,1,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9778,c1,347,0,c6
c3,c1,c0,c0,52,4,c0,c3,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9796,c1,306,0,c6
c0,c0,c0,c2,56,2,c1,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7961999999999999,c0,225,1,c4
c0,c0,c0,c3,34,3,c0,c1,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7746,c1,109,0,c4
c5,c0,c0,c0,66,1,c0,c1,c1,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.843,c0,63,1,c3
c0,c1,c0,c6,33,3,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,89,0,c4
c4,c0,c0,c6,31,2,c0,c2,c2,899.1,5195.8,c1,65.24,-33.6,-0.1,2.472,c1,424,0,c10
c1,c0,c0,c1,31,1,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,421,0,c6
c6,c0,c0,c6,46,3,c1,c3,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,432,0,c7
c9,c0,c0,c6,28,3,c0,c0,c2,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,1.0866,c1,120,0,c2
c1,c1,c0,c7,56,1,c0,c1,c1,899.1,5195.8,c1,65.65859999999999,-32.32,-0.1,2.9808,c1,54,0,c9
c5,c1,c2,c0,58,3,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9148,c1,159,0,c4
c9,c0,c0,c3,33,1,c0,c4,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,270,0,c6
c7,c1,c0,c7,30,3,c0,c1,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,205,0,c4
c1,c0,c2,c3,38,2,c0,c3,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,152,0,c4
c7,c1,c0,c5,33,1,c0,c3,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9130000000000003,c1,182,0,c4
c7,c1,c0,c1,26,1,c0,c3,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9130000000000003,c1,186,0,c4
c3,c0,c0,c0,31,8,c0,c1,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9796,c1,145,0,c7
c0,c1,c0,c3,27,2,c0,c4,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,656,0,c4
c1,c1,c2,c7,60,2,c0,c0,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,5,0,c4
c0,c0,c0,c3,27,1,c0,c4,c2,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.843,c1,108,0,c3
c9,c0,c2,c3,33,1,c1,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9801999999999995,c1,212,0,c7
c4,c1,c0,c2,46,1,c0,c4,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9183999999999997,c1,43,0,c4
c7,c1,c0,c3,39,2,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,132,0,c4
c9,c1,c0,c6,25,1,c0,c0,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,174,0,c4
c11,c1,c2,c0,48,1,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9135999999999997,c1,375,0,c4
c5,c1,c0,c6,58,2,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9135999999999997,c1,98,0,c4
c0,c1,c0,c3,33,1,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9130000000000003,c1,125,0,c4
c1,c1,c2,c2,53,10,c0,c2,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9753999999999996,c1,111,0,c5
c0,c1,c0,c6,34,1,c0,c1,c2,2.7,5008.7,c0,65.3583,-27.84,-1.8,0.3912,c2,225,1,c2
c7,c1,c0,c3,43,4,c0,c0,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9148,c1,191,0,c4
c10,c0,c0,c2,34,2,c0,c0,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7794000000000001,c1,123,0,c4
c10,c0,c0,c6,37,2,c0,c4,c2,899.1,4991.6,c0,65.8385,-31.84,-1.7,0.4488,c1,249,0,c5
c5,c0,c0,c0,88,3,c1,c2,c0,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,0.9978,c1,103,0,c2
c1,c0,c2,c3,30,1,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,145,0,c6
c4,c0,c0,c6,40,1,c0,c3,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,188,0,c4
c9,c1,c0,c5,50,4,c0,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,333,0,c4
c1,c0,c0,c3,29,2,c0,c2,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.472,c1,854,0,c10
c10,c0,c0,c2,48,2,c0,c4,c2,899.1,5076.2,c0,64.5407,-25.12,-2.9,0.5286,c1,173,0,c7
c0,c0,c0,c6,34,1,c0,c4,c1,899.1,5076.2,c1,64.5407,-25.12,-2.9,0.5286,c1,258,0,c7
c2,c1,c0,c6,57,1,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,337,0,c6
c7,c0,c2,c0,45,2,c0,c4,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,117,0,c7
c0,c0,c0,c6,38,2,c0,c1,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,748,0,c7
c4,c0,c0,c6,46,3,c0,c0,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,87,0,c6
c2,c0,c0,c3,48,5,c0,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,57,0,c7
c11,c0,c0,c7,38,4,c1,c2,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,60,0,c7
c5,c0,c0,c6,58,1,c0,c1,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9796,c1,327,0,c7
c7,c1,c2,c3,35,14,c0,c2,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9183999999999997,c1,173,0,c5
c0,c1,c0,c3,31,2,c0,c1,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9766,c1,166,0,c5
c4,c0,c2,c5,80,2,c0,c1,c0,899.1,5099.1,c1,64.99009999999998,-40.0,-1.8,0.9059999999999999,c1,158,0,c2
c0,c0,c0,c7,48,7,c1,c4,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,246,0,c7
c1,c1,c2,c0,48,4,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9135999999999997,c1,70,0,c4
c1,c0,c0,c2,25,1,c0,c4,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9741999999999997,c1,467,0,c6
c0,c1,c0,c6,45,1,c1,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9148,c1,369,0,c4
c1,c0,c2,c0,51,2,c0,c0,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,324,0,c7
c2,c1,c0,c6,42,1,c0,c4,c2,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9801999999999995,c1,491,0,c5
c9,c0,c0,c3,47,3,c0,c2,c0,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,125,0,c7
c1,c0,c2,c3,50,1,c0,c3,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.861,c1,339,0,c3
c5,c1,c2,c0,52,2,c1,c3,c0,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9766,c1,26,0,c5
c1,c1,c2,c2,38,3,c0,c0,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.919,c1,493,0,c5
c0,c0,c0,c6,31,2,c0,c1,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,555,0,c6
c9,c0,c0,c6,59,4,c0,c2,c1,899.1,5076.2,c0,64.5407,-25.12,-2.9,0.5274,c1,119,0,c7
c3,c0,c0,c2,50,12,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9772,c1,20,0,c7
c7,c0,c2,c3,51,1,c0,c3,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,171,0,c6
c7,c0,c2,c3,30,1,c0,c2,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9778,c1,149,0,c6
c1,c0,c2,c0,41,1,c2,c3,c1,899.1,5099.1,c2,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,314,0,c4
c9,c0,c0,c5,25,3,c0,c2,c1,899.1,5076.2,c0,65.07409999999999,-32.64,-2.9,0.756,c0,595,1,c5
c6,c0,c0,c2,41,2,c0,c4,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,177,0,c6
c0,c1,c0,c6,61,1,c1,c2,c1,5.4,4991.6,c1,65.8189,-30.64,-1.7,0.5418,c2,425,2,c7
c1,c1,c0,c2,42,8,c0,c0,c0,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.976,c1,259,0,c6
c1,c1,c0,c0,38,1,c0,c0,c2,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9766,c1,108,0,c5
c9,c0,c0,c6,58,1,c0,c3,c0,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,181,0,c4
c1,c1,c0,c1,42,2,c0,c0,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9148,c1,503,0,c4
c1,c1,c0,c7,35,1,c1,c2,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,52,0,c4
c0,c0,c0,c6,33,4,c0,c0,c2,899.1,4991.6,c1,65.9505,-32.24,-1.7,0.47579999999999995,c1,175,0,c6
c0,c1,c0,c3,36,1,c0,c3,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9766,c1,177,0,c5
c4,c0,c2,c6,45,2,c1,c0,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,56,0,c6
c4,c0,c0,c6,38,4,c0,c3,c2,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4456,c1,69,0,c10
c4,c0,c0,c7,56,7,c0,c3,c0,899.1,5017.5,c1,64.8543,-24.080000000000002,-3.4,0.42840000000000006,c1,893,0,c10
c0,c0,c0,c3,42,2,c0,c3,c0,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7961999999999999,c1,350,0,c4
c6,c0,c0,c6,53,2,c0,c4,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,300,0,c7
c1,c0,c0,c1,31,3,c0,c4,c1,899.1,5017.5,c1,64.8543,-24.080000000000002,-3.4,0.43079999999999996,c1,65,0,c10
c3,c0,c2,c0,49,5,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9772,c1,310,0,c7
c0,c1,c0,c6,41,2,c0,c0,c0,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c1,110,0,c10
c0,c1,c0,c6,42,17,c1,c3,c0,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9808,c1,46,0,c6
c10,c1,c2,c1,42,2,c0,c3,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9196000000000004,c1,87,0,c5
c4,c0,c2,c6,38,1,c1,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,107,0,c7
c0,c0,c0,c6,44,1,c0,c2,c2,899.1,5195.8,c1,65.24,-33.6,-0.1,2.472,c1,132,0,c10
c1,c0,c2,c3,42,5,c0,c0,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.976,c1,55,0,c6
c6,c1,c0,c6,33,3,c2,c3,c2,899.1,5228.1,c2,66.1255,-33.44,1.4,2.9196000000000004,c1,169,0,c5
c1,c0,c0,c2,37,2,c0,c0,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7464,c1,22,0,c4
c11,c1,c2,c3,43,2,c1,c3,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,367,0,c4
c10,c0,c0,c7,33,6,c0,c1,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9766,c1,211,0,c6
c9,c0,c0,c5,38,1,c0,c0,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.843,c1,277,0,c3
c1,c1,c2,c0,47,1,c0,c2,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9135999999999997,c1,162,0,c4
c4,c0,c0,c6,34,1,c0,c3,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4456,c1,244,0,c10
c9,c0,c2,c6,52,1,c0,c4,c0,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4126,c1,123,0,c10
c3,c0,c0,c2,42,1,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9748,c1,410,0,c6
c0,c0,c0,c6,42,1,c0,c4,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,168,0,c7
c6,c0,c0,c6,47,5,c0,c1,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,108,0,c7
c0,c0,c0,c3,26,1,c1,c0,c1,899.1,5017.5,c1,64.70169999999999,-21.52,-3.4,0.4386,c1,126,0,c9
c6,c0,c0,c6,34,1,c0,c1,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7746,c1,245,0,c4
c9,c0,c0,c2,48,3,c0,c3,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,81,0,c6
c1,c0,c0,c2,36,1,c0,c3,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,265,0,c4
c6,c0,c0,c6,34,2,c1,c0,c2,899.1,5099.1,c1,65.1525,-37.68,-1.8,0.843,c1,152,0,c3
c0,c0,c0,c6,34,1,c0,c0,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,1238,0,c7
c0,c0,c0,c6,30,2,c0,c2,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,163,0,c7
c1,c0,c0,c0,41,3,c0,c3,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4456,c0,77,1,c10
c11,c1,c2,c3,53,1,c0,c3,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.916,c1,303,0,c4
c7,c1,c0,c3,58,4,c0,c0,c1,899.1,5008.7,c1,65.3583,-27.84,-1.8,0.381,c1,113,0,c2
c0,c1,c2,c3,30,2,c0,c2,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9154,c1,485,0,c4
c7,c0,c0,c3,27,2,c0,c3,c2,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,129,0,c6
c0,c0,c0,c6,42,2,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9778,c1,73,0,c6
c5,c0,c0,c3,78,1,c0,c3,c0,899.1,4963.6,c0,65.93929999999999,-30.0,-1.1,0.5304,c0,238,2,c8
c6,c1,c0,c2,38,3,c0,c1,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,95,0,c4
c0,c0,c0,c3,44,3,c0,c3,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,42,0,c6
c9,c1,c0,c6,29,1,c0,c4,c2,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,36,0,c7
c5,c0,c0,c6,74,2,c0,c2,c1,899.1,5076.2,c1,64.5407,-25.12,-2.9,0.5274,c0,239,1,c7
c1,c1,c2,c2,56,3,c0,c2,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,167,0,c4
c4,c0,c0,c6,28,1,c0,c4,c2,899.1,5017.5,c0,64.70169999999999,-21.52,-3.4,0.44340000000000007,c0,324,1,c9
c0,c0,c2,c3,30,1,c1,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,1151,0,c7
c4,c1,c0,c6,34,2,c0,c3,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.916,c1,200,0,c4
c1,c1,c2,c0,49,1,c0,c0,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,252,0,c4
c0,c1,c0,c7,44,1,c0,c1,c1,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,277,0,c4
c0,c1,c0,c6,34,3,c0,c3,c1,899.1,5076.2,c1,64.72829999999999,-26.880000000000003,-2.9,0.6432,c1,248,0,c6
c9,c0,c0,c5,34,9,c0,c1,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,120,0,c7
c0,c0,c0,c5,33,8,c1,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c0,178,1,c4
c4,c1,c0,c6,56,2,c0,c3,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.916,c1,118,0,c4
c0,c1,c0,c3,33,1,c0,c3,c1,899.1,4991.6,c0,65.8385,-31.84,-1.7,0.4452,c1,11,0,c5
c0,c1,c0,c6,31,6,c0,c3,c1,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4456,c1,105,0,c10
c4,c0,c0,c6,51,1,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,386,0,c7
c4,c0,c0,c6,53,4,c0,c3,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9772,c1,88,0,c7
c1,c0,c2,c7,41,1,c0,c4,c1,899.1,5099.1,c0,65.1525,-37.68,-1.8,0.843,c0,203,1,c3
c10,c0,c0,c6,32,1,c0,c4,c2,899.1,5076.2,c1,64.5407,-25.12,-2.9,0.5286,c0,88,1,c7
c2,c1,c0,c6,33,2,c0,c4,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,135,0,c4
c0,c0,c0,c6,40,2,c0,c2,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,335,0,c7
c6,c0,c0,c0,53,11,c0,c1,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9778,c1,268,0,c7
c1,c0,c0,c7,29,1,c0,c2,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9778,c1,167,0,c6
c9,c1,c2,c5,39,4,c0,c0,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.919,c1,432,0,c5
c1,c1,c0,c0,49,1,c0,c3,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,92,0,c7
c0,c0,c0,c6,33,2,c0,c3,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9783999999999997,c1,370,0,c7
c7,c0,c0,c3,28,4,c0,c3,c2,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c0,99,1,c4
c0,c1,c0,c6,59,3,c1,c1,c1,899.1,5228.1,c1,66.1255,-33.44,1.4,2.9183999999999997,c1,215,0,c5
c1,c0,c0,c1,37,4,c0,c1,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.8064,c1,85,0,c4
c1,c1,c2,c3,31,1,c0,c1,c1,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,124,0,c4
c0,c0,c0,c3,48,2,c0,c0,c0,899.1,5195.8,c1,65.24,-33.6,-0.1,2.5145999999999997,c1,191,0,c10
c1,c0,c0,c0,43,5,c0,c3,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,493,0,c4
c1,c0,c0,c7,38,1,c0,c1,c0,899.1,5195.8,c0,65.24,-33.6,-0.1,2.4918,c1,596,0,c10
c9,c0,c0,c5,39,1,c0,c3,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9808,c1,91,0,c7
c1,c0,c0,c3,35,3,c1,c0,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9772,c1,289,0,c6
c1,c0,c0,c0,41,1,c0,c2,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7686,c1,124,0,c4
c0,c0,c2,c3,48,2,c0,c3,c1,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9748,c1,182,0,c6
c9,c1,c0,c5,30,1,c0,c4,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,509,0,c4
c8,c1,c2,c6,35,2,c1,c4,c2,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,107,0,c4
c9,c1,c0,c5,38,3,c1,c4,c0,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9183999999999997,c1,78,0,c4
c0,c1,c0,c6,28,2,c0,c3,c2,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9748,c1,151,0,c5
c1,c0,c0,c0,54,1,c0,c1,c1,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,153,0,c7
c6,c0,c2,c6,57,2,c1,c0,c1,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,131,0,c7
c0,c1,c0,c6,38,2,c0,c3,c1,899.1,5228.1,c0,66.1255,-33.44,1.4,2.9748,c1,361,0,c5
c6,c0,c0,c5,31,3,c1,c3,c3,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9748,c1,383,0,c6
c0,c0,c0,c3,44,1,c0,c2,c1,899.1,5228.1,c0,65.7426,-34.160000000000004,1.4,2.9772,c1,869,0,c6
c9,c0,c0,c3,39,3,c0,c0,c2,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,177,0,c7
c1,c0,c0,c5,28,1,c0,c0,c2,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.7464,c1,113,0,c4
c0,c0,c0,c3,58,2,c1,c3,c1,899.1,4991.6,c1,65.9505,-32.24,-1.7,0.486,c1,414,0,c6
c0,c0,c2,c6,31,1,c0,c3,c2,899.1,5228.1,c1,65.4108,-28.880000000000003,1.4,2.9778,c1,111,0,c7
c7,c0,c2,c3,25,7,c1,c2,c2,899.1,5228.1,c1,65.7426,-34.160000000000004,1.4,2.9778,c1,984,0,c6
c11,c1,c2,c2,28,5,c0,c4,c2,899.1,5191.0,c1,65.7958,-29.12,1.1,2.9142,c1,252,0,c4
c7,c0,c0,c1,43,1,c0,c4,c1,899.1,5099.1,c1,65.02509999999998,-36.96,-1.8,0.75,c1,68,0,c4
c4,c1,c2,c6,49,2,c1,c2,c0,899.1,5191.0,c0,65.7958,-29.12,1.1,2.9142,c1,289,0,c4
c1,c0,c0,c2,54,1,c1,c3,c1,899.1,5099.1,c0,65.02509999999998,-36.96,-1.8,0.7595999999999999,c1,158,0,c4
c9,c0,c0,c5,37,2,c0,c1,c0,899.1,5228.1,c0,65.4108,-28.880000000000003,1.4,2.9789999999999996,c1,65,0,c7
